time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2020-08-14 15:59:59.998,1,2,296.0,24.159913677978516,3.404673763252258,950.0218398246766,232296.2178171837,4252.471715622946,228043.74610156074,776.4145592257432,0.8172596951760899
2020-08-14 16:59:59.998,1,2,295.833740234375,24.124485607910156,3.4004657186553957,960.4615800876619,232643.5595760637,4241.966431792466,228401.59314427123,776.6717875733716,0.8086443056915242
2020-08-14 17:59:59.998,1,2,295.34814453125,24.0970198425293,3.343846142669678,905.6526699123383,232912.8377850648,4101.880448637934,228810.95733642686,765.1086370899671,0.8448146430838933
2020-08-14 18:59:59.998,1,2,289.1949462890625,24.078027978515625,3.011149893901062,850.8436601753236,233099.0366787158,3326.2522072668357,229772.78447144898,691.8802955825553,0.813169713740345
2020-08-14 19:59:59.998,1,2,294.918701171875,24.074446801757812,3.311593715386963,916.0924101753236,233134.14703701416,4023.1342507929594,229111.0127862212,758.7225900687922,0.8282162166626688
2020-08-14 20:59:59.998,1,2,291.4380187988281,23.97074150390625,3.109884679270935,861.2835,234150.88829589257,3547.9622902804367,230602.92600561213,717.1485065799022,0.8326509292003181
2020-08-14 21:59:59.998,1,2,297.6398010253906,23.977817816162112,3.491701299916077,965.6815000000001,234081.51113985237,4472.646707659973,229608.8644321924,801.7255704101404,0.8302173857634637
2020-08-14 22:59:59.998,1,2,293.0,23.983743035888672,3.210362315107727,895.2128300876618,234023.4194561224,3780.92900980677,230242.49044631564,739.1618146654026,0.8256827760087194
2020-08-14 23:59:59.998,1,2,296.0,23.944366369628906,3.3654211874313353,936.9720898246767,234409.47380486646,4154.983224984359,230254.4905798821,774.903341098744,0.8270292674819605
2020-08-15 00:59:59.998,1,2,288.0,23.999058380126954,2.9005754914352417,803.8645800876619,233873.26567706213,3086.4466305021,230786.81904656003,669.414591072752,0.8327454743680235
2020-08-15 01:59:59.998,1,2,288.5581970214844,24.02651484375,2.9556862014816283,824.7442099561692,233604.07866379686,3204.8453232983566,230399.2333404985,680.9878348164574,0.8256958055548499
2020-08-15 02:59:59.998,1,2,281.9346923828125,24.08443921508789,2.669914379798126,762.1054199123384,233036.1800177882,2615.0806935459464,230421.09932424224,615.2046064946867,0.8072434474556694
2020-08-15 03:59:59.998,1,2,278.0,24.13724761962891,2.429580682054138,728.176040043831,232518.43902649143,2165.4745160728694,230352.96451041856,559.6611126284155,0.7685794119162832
2020-08-15 04:59:59.998,1,2,277.0,23.928118524169925,2.2778545850624083,675.9770400438309,234568.76995644465,1903.4541383116039,232665.31581813304,529.9777564213276,0.7840173926424534
2020-08-15 05:59:59.998,1,2,277.0,23.530763708496096,2.115268931881714,673.3670800876617,238464.49219898507,1641.4271291260795,236823.065069859,500.9444718952743,0.743939652989955
2020-08-15 06:59:59.998,1,2,277.0,23.24823211669922,1.9169291058311462,618.5581699123384,241234.4714793845,1348.0392230415155,239886.432256343,459.84528408617535,0.7434147772251465
